School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location,School_Name_x,Graduates_2017,Enrollments_2017,Enrollment_Pct_2017,Num_Enrollments_Persisting_2017,Persistence_Pct_2017,School_Name_y,Num_Dropout_5yr_2017,Num_Grad_5yr_2017,Num_Students_Adjusted_2017,graduation_rates,dropout_rates,graduation_rates_imputed,dropout_rates_imputed,Persistence_Pct_2017_imputed,other_rates,enrollment_rates,persistence_rates,graduation_only,enrollment_only,check_total
609713,1390,46171,HYDE PARK HS,Hyde Park Academy High School,Neighborhood,HS,Y,N,N,N,"Hyde Park Academy’s primary purpose is to provide a safe and supportive learning environment, while ensuring students develop the strong reading, writing, speaking, critical thinking, and social emotional skills needed to be successful in college, the world of work, and life. The school will accomplish this by providing students with a safe and supportive learning environment.    Hyde Park, an IB World School, has expand its IB Middle Years and Diploma Programmes to serve all students as an IB Wall-to-Wall School and move towards offering the IB Career-related Certificate.",Principal,Antonio Deangelo Ross,Assistant Principal,Joshua VanderJagt,6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609713,http://www.hydeparkcps.org,,https://twitter.com/The_New_H_P,,,Y,"9,10,11,12",9-12,852,803,167,5,840,7,1,0,1,0,0,3,0,0,There are 852 students enrolled at HYDE PARK HS.  94.2% are Low Income Students.  19.6% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 0.8%.,Fully Accessible,Y,,,9:00  AM - 4:15  PM,,4:12 PM - 7:00 PM,7:45 AM,"French, Spanish",N,N,Y,,,Y,,,"6, 15, 28, 59, 63, X28, 170","Green, Red",Metra Electric District (ME),41.782257,-87.58661500000001,15.7,18.4,47.7,57.9,53.6,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,IB Coordinator,Katherine Braggs,Technology Coordinator,Lawrence Fields,,,,,"6220 S STONY ISLAND AVE
Chicago, Illinois 60637
(41.782257, -87.586615)",HYDE PARK HS,116.0,81.0,69.8,43.0,53.1,HYDE PARK HS,90.0,147.0,258.0,0.5697674418604651,0.3488372093023256,0,0,0,0.08139534883720922,0.39769767441860465,0.21117746511627908,0.17206976744186048,0.18652020930232557,1.0
609723,1470,47041,MARSHALL HS,John Marshall Metropolitan High School,Neighborhood,HS,Y,N,N,N,"Marshall is a Turnaround school that has revitalized its curriculum, culture, and climate, and is showing clear gains as a result. Students receive the supports necessary to be academically successful.",Principal,Falilat O Shokunbi,Assistant Principal,Christopher Robbins,3250 W ADAMS ST,Chicago,Illinois,60624,7735346455,7735346409.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609723,http://marshallmetro.cps.edu,,,,,Y,"9,10,11,12",9-12,343,335,93,0,336,5,0,0,0,0,0,2,0,0,There are 343 students enrolled at MARSHALL HS.  97.7% are Low Income Students.  27.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at MARSHALL HS is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.5%.,No/unknown accessibility,Y,,,8:00  AM - 3:08  PM,8:00 a.m. - 3:08 p.m.,3:09 PM - 6:00 PM,7:30 AM,Spanish,N,N,Y,,,,,,"20, 52, 82, 126",,,41.878444,-87.70805,15.8,18.4,43.8,57.9,57.7,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,,,,,,,,,"3250 W ADAMS ST
Chicago, Illinois 60624
(41.878444, -87.70805)",MARSHALL HS,76.0,48.0,63.2,17.0,35.4,MARSHALL HS,71.0,71.0,154.0,0.461038961038961,0.461038961038961,0,0,0,0.07792207792207795,0.2913766233766234,0.10314732467532467,0.16966233766233763,0.18822929870129873,1.0
609707,1320,46121,ROBESON HS,Paul Robeson High School,Neighborhood,HS,Y,N,N,N,"Robeson strives to provide students with the necessary skills to be effective communicators, critical thinkers and lifelong learners in today’s urban, technological, global marketplace.",Principal,Melanie Valerie Beatty-Sevier,Counselor,Heidi McCaleb,6835 S NORMAL BLVD,Chicago,Illinois,60621,7735353800,7735353620.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609707,,,https://twitter.com/CoachCarter5,,,Y,"9,10,11,12",9-12,123,118,39,0,120,1,0,1,0,0,0,1,0,0,There are 123 students enrolled at ROBESON HS.  95.9% are Low Income Students.  31.7% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at ROBESON HS is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Asian at 0.8%.,Generally accessible,Y,,,8:00  AM - 3:09  PM,8:00 a.m. - 3:15 p.m.,,,Spanish,N,N,Y,,,,,,"8, 24, 67, 169","Brown, Red",,41.769714,-87.637153,13.2,18.4,46.4,57.9,39.4,73.5,Level 3,Intensive Support,"This school received a Level 3 rating, which is the lowest rating of academic performance at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,,,,,,,,,"6835 S NORMAL BLVD
Chicago, Illinois 60621
(41.769714, -87.637153)",ROBESON HS,36.0,21.0,58.3,6.0,28.6,ROBESON HS,32.0,50.0,91.0,0.5494505494505495,0.3516483516483517,0,0,0,0.09890109890109877,0.32032967032967036,0.09161428571428573,0.22912087912087914,0.22871538461538463,1.0
400102,8096,63071,URBAN PREP - WEST HS,Urban Prep Charter Academy for Young Men - West,Charter,HS,Y,N,N,N,"The mission of Urban Prep is  to provide a comprehensive, high-quality college preparatory education to young men that results in our graduates succeeding in college. Chicago’s first charter high school designed for young men, Urban Prep offers small class sizes, diverse athletic programs, clubs, positive role models, and a focus on college admission and success.",Director,Mr. Patrick Robinson,Principal,Mr. Robinson,1326 W 14TH PL,Chicago,Illinois,60608,7735348860,7735341050.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400102,http://www.urbanprep.org,https://www.facebook.com/UrbanPrepAcademies/,,,,N,"9,10,11,12",9-12,225,197,59,0,220,3,0,0,0,0,0,2,0,0,There are 225 students enrolled at URBAN PREP - WEST HS.  87.6% are Low Income Students.  26.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at URBAN PREP - WEST HS is Black.  This demographic makes up 97.8% of the student population.  The second greatest demographic is Hispanic at 1.3%.,Generally accessible,Y,,,8:30 AM-4:30 PM,8:30 a.m. - 4:30 p.m.,4:35AM - 6:30PM,7:45AM,Spanish,N,N,Y,,,,,,"12, 60",,,41.86254,-87.660107,16.6,18.4,74.6,57.9,64.1,73.5,Level 2,Not Applicable,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,Assistant Principal,Mr. Cain,,,,,,,,,"1326 W 14TH PL
Chicago, Illinois 60608
(41.86254, -87.660107)",URBAN PREP - WEST HS,58.0,37.0,63.8,21.0,56.8,URBAN PREP - WEST HS,43.0,67.0,117.0,0.5726495726495726,0.36752136752136755,0,0,0,0.05982905982905984,0.3653504273504273,0.2075190427350427,0.20729914529914534,0.15783138461538457,1.0
400053,1934,66145,NOBLE - GOLDER HS,Noble - Golder College Prep,Charter,HS,Y,N,N,N,"Golder College Prep fosters curious, competent global learners, requiring all students to complete two years of Spanish and offering study abroad and service-learning trips to Europe and Central America.",Director,Ms. Stephanie Hernandez,AP of Operations,Amy Hynes,1454 W SUPERIOR ST,Chicago,Illinois,60642,3122659925,3122438402.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400053,http://www.goldercollegeprep.org,https://www.facebook.com/GolderCollegePrep,,,,N,"9,10,11,12",9-12,670,602,104,75,102,539,12,3,3,0,0,6,0,5,There are 670 students enrolled at NOBLE - GOLDER HS.  89.9% are Low Income Students.  15.5% are Diverse Learners.  11.2% are Limited English Learners.,The largest demographic at NOBLE - GOLDER HS is Hispanic.  This demographic makes up 80.4% of the student population.  The second greatest demographic is Black at 15.2%.,Generally accessible,Y,,,7:55 AM - 3:40 PM,"M - R 7:55 a.m. - 3:40 p.m., F 7:55 a.m. - 1:00 p.m.",3:50 PM - 4:50 PM,7:00 AM,"French, Spanish",Y,N,Y,,,,,,"9, 65, 66",Blue,,41.895282,-87.66448299999999,19.5,18.4,80.5,57.9,81.7,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,Deans of Instructions,Jenna Mullen and Chad French,Office Manager/Enrollment,Janet Calvillo,Dean of Culture,Jorge Pagan,Deans of Students,Megan McCabe and Carolyn Raeckers,,,"1454 W SUPERIOR ST
Chicago, Illinois 60642
(41.895282, -87.664483)",NOBLE - GOLDER HS,139.0,121.0,87.1,90.0,74.4,NOBLE - GOLDER HS,19.0,150.0,174.0,0.8620689655172413,0.10919540229885058,0,0,0,0.028735632183908066,0.7508620689655171,0.5586413793103447,0.11120689655172422,0.19222068965517236,1.0
609769,1950,49101,GRAHAM HS,Ray Graham Training Center High School,Special Education,HS,Y,N,N,N,"Ray Graham Training Center is a specialty school that provides services for 16- to 21-year-old young adults with moderate to severe cognitive disabilities. The average Graham student remains with the program for six years. Graham’s program emphasizes living skills, vocational training, and functional academics.",Principal,Rebecca A Parker,Assistant Principal,Ku-San Thomas,2347 S WABASH AVE,Chicago,Illinois,60616,7735349257,7735349247.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609769,http://www.raygrahamtrainingcenterhs.com/,,,,,N,"9,10,11,12",9-12,116,109,116,35,62,49,1,3,0,0,0,1,0,0,There are 116 students enrolled at GRAHAM HS.  94% are Low Income Students.  100% are Diverse Learners.  30.2% are Limited English Learners.,The largest demographic at GRAHAM HS is Black.  This demographic makes up 53.4% of the student population.  The second greatest demographic is Hispanic at 42.2%.,Fully Accessible,Y,,,7:15a.m.-2:45p.m.,,,7:15am,American Sign Language,Y,,Y,,,Y,,,,"Green, Red",,41.849675,-87.625315,,18.4,3.7,57.9,,73.5,Inability to Rate,Good Standing,This school did not have enough data for a 2015-2016 Performance Policy Rating.,Schools for students with disabilities who reside in specified geographic locations. Acceptance based on students’ Individualized Education Program.,School Year 2016-2017,,,,,,,,,,,"2347 S WABASH AVE
Chicago, Illinois 60616
(41.849675, -87.625315)",GRAHAM HS,22.0,1.0,4.5,,70.82936507936506,GRAHAM HS,,,4.0,0.8473137791926061,0.10666820206833219,1,1,1,0.04601801873906175,0.038129120063667275,0.027006613651444328,0.8091846591289388,0.011122506412222948,0.9999999999999999
400064,1960,66051,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,Charter,HS,Y,Y,Y,N,"Perspectives – Joslin provides multiple programs for students of all interests, including parent-student workshops and internship opportunities with Northwestern University’s Feinberg School of Medicine.",Director,Milena Nedeljkovic,Assisstant Principal,Nora Barr,1930 S ARCHER AVE,Chicago,Illinois,60616,3122257400,3122257411.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400064,http://www.pcsedu.org,https://www.facebook.com/perspectivescs,https://twitter.com/pcsedu,,,N,"6,7,8,9,10,11,12",6-12,388,335,75,8,337,39,2,4,0,0,0,4,2,0,There are 388 students enrolled at PERSPECTIVES - JOSLIN HS.  86.3% are Low Income Students.  19.3% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at PERSPECTIVES - JOSLIN HS is Black.  This demographic makes up 86.9% of the student population.  The second greatest demographic is Hispanic at 10.1%.,Fully Accessible,Y,,,8:00 AM - 3:20 PM,8:00 AM - 3:20 PM,3:30 PM - 5:00 PM,,Spanish,Y,N,Y,,,,,,"21, 24, 29, 62","Green, Red",,41.855999,-87.62853100000001,17.5,18.4,81.6,57.9,85.7,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"1930 S ARCHER AVE
Chicago, Illinois 60616
(41.855999, -87.628531)",PERSPECTIVES - JOSLIN HS,51.0,42.0,82.4,31.0,73.8,PERSPECTIVES - JOSLIN HS,3.0,52.0,55.0,0.9454545454545454,0.05454545454545454,0,0,0,0.0,0.7790545454545454,0.5749422545454546,0.1664,0.2041122909090909,1.0
400059,1106,66092,NORTH LAWNDALE - COLLINS HS,North Lawndale College Prep - Collins,Charter,HS,Y,N,N,N,"North Lawndale College Prep exists to create a better future by developing and empowering transformational leaders. We do this by providing a comprehensive high school education and the supports necessary to graduate from college. We believe every student is capable of college graduation.     Students enrolled in North Lawndale College Prep have an opportunity to be a part of the Phoenix Pact. The Phoenix Pact is a program that makes it possible for graduates of NLCP to go to college where they are most likely to succeed, rather than having to settle for colleges they can afford. The Phoenix Pact awards scholarships so students can go to college with no out-of-pocket cost, it secures grants to limit loan debt and provides counselor support while in college.",Director,Ms. Senita Murphy,President,Garland Thomas-McDavid,1313 S SACRAMENTO DR,Chicago,Illinois,60623,7735426766,7735426995.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400059,http://www.nlcphs.org,https://www.facebook.com/nlcphs,,,,N,"9,10,11,12",9-12,351,340,62,0,348,2,0,0,0,0,0,1,0,0,There are 351 students enrolled at NORTH LAWNDALE - COLLINS HS.  96.9% are Low Income Students.  17.7% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at NORTH LAWNDALE - COLLINS HS is Black.  This demographic makes up 99.1% of the student population.  The second greatest demographic is Hispanic at 0.6%.,Generally accessible,Y,,,8:00 a.m. - 3:45 p.m.,,,,Spanish,Y,N,Y,,,,,,"12, 18, 52",Red,,41.864146000000005,-87.700681,14.5,18.4,63.2,57.9,69.7,73.5,Level 2,Not Applicable,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"1313 S SACRAMENTO DR
Chicago, Illinois 60623
(41.864146, -87.700681)",NORTH LAWNDALE - COLLINS HS,65.0,48.0,73.8,32.0,66.7,NORTH LAWNDALE - COLLINS HS,26.0,81.0,107.0,0.7570093457943925,0.24299065420560748,0,0,0,0.0,0.5586728971962617,0.37263482242990653,0.19833644859813082,0.18603807476635514,1.0
609741,1670,46341,HUBBARD HS,Gurdon S Hubbard High School,Neighborhood,HS,Y,N,N,N,Hubbard is a diverse student and faculty community with an international atmosphere and variety of during and after school programs that strives to achieve student academic and emotional growth.,Principal,Nancy Marie Wiley,Assistant Principal,Angelica Altamirano,6200 S HAMLIN AVE,Chicago,Illinois,60629,7735352200,7735352218.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609741,http://www.hubbardhighschool.org,,,,,Y,"9,10,11,12",9-12,1778,1678,261,255,120,1610,36,4,5,0,0,3,0,0,There are 1778 students enrolled at HUBBARD HS.  94.4% are Low Income Students.  14.7% are Diverse Learners.  14.3% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 90.6% of the student population.  The second greatest demographic is Black at 6.7%.,No/unknown accessibility,Y,,,8:00 am-4:00 pm,8:00 a.m. - 3:15 p.m.,03:30 PM - 7:00 PM,06:00 AM,Spanish,Y,N,Y,,,,,,"53A, 63, 59",Orange,,41.780526,-87.718014,17.1,18.4,56.2,57.9,82.9,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant Principal,Ishshah Phillips,IB Coordinator,Jean Biba-Brown,,,,,,,"6200 S HAMLIN AVE
Chicago, Illinois 60629
(41.780526, -87.718014)",HUBBARD HS,345.0,243.0,70.4,158.0,65.0,HUBBARD HS,43.0,305.0,368.0,0.8288043478260869,0.11684782608695653,0,0,0,0.05434782608695654,0.5834782608695652,0.3792608695652174,0.2453260869565217,0.20421739130434785,1.0
609733,1570,46301,SULLIVAN HS,Roger C Sullivan High School,Neighborhood,HS,Y,N,N,N,"F*i*S*T* (Family*Integrity*Service*Tenacity*). These are the core values that drive Sullivan High School.  We are committed to the education of the whole child; mind, body and spirit. We provide a rigorous academic curriculum, partner with a CVS sponsored school based clinic, house a heath-club quality fitness room and offer a variety of sports and creative activities to expand and enrich the mind.  School offerings include dual credit programs through the City Colleges of Chicago, an Allied Health/Medical Honors Career Academy, a Business & Finance Academy and an Army JROTC program. As a smaller school, Sullivan is able to recognize individual students and provide instruction tailored to the diverse student body while celebrating their cultural/ethnic differences and uniting them as on cohesive group.  Our mission is to educate across the entire spectrum of life; academics, the arts, character development and life skills.  We teach students to enjoy life and provide them with the tools to do so.",Principal,Mr.Chad H Adams,Assistant Principal,Mr. Augustine Emuwa,6631 N BOSWORTH AVE,Chicago,Illinois,60626,7735342000,7735342141.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609733,http://www.sullivanhs.org,https://www.facebook.com/sullivan.tigers,http://twitter.com/sullivantigers,,,Y,"9,10,11,12",9-12,714,641,161,290,296,243,42,118,1,0,0,8,2,4,There are 714 students enrolled at SULLIVAN HS.  89.8% are Low Income Students.  22.5% are Diverse Learners.  40.6% are Limited English Learners.,The largest demographic at SULLIVAN HS is Black.  This demographic makes up 41.5% of the student population.  The second greatest demographic is Hispanic at 34%.,No/unknown accessibility,Y,Half Day,,8:00 AM - 3:11 PM,8:00 AM - 3:11 PM,3:15 PM - 6:30 PM,6:50 AM,"French, Spanish, Spanish for Heritage Speakers",Y,Y,Y,,,Y,,,"22, 155",Red,Union Pacific North (UP-N),42.002688,-87.66919200000001,15.1,18.4,51.5,57.9,64.0,73.5,Level 2+,Provisional Support,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,CTE Academy Coordinator (Admissions),Ms. Ana Llorens,School Clerk,Vivian C. Biegaj,School Clerk,Caroline Cuellar,Counselor,Elizabeth Bieze,Counselor,Cheryl Sussewell,"6631 N BOSWORTH AVE
Chicago, Illinois 60626
(42.002688, -87.669192)",SULLIVAN HS,110.0,62.0,56.4,43.0,69.4,SULLIVAN HS,51.0,115.0,174.0,0.6609195402298851,0.29310344827586204,0,0,0,0.04597701149425282,0.37275862068965515,0.25869448275862067,0.28816091954022993,0.11406413793103448,1.0
